Course ID,Course Name,Department,Credit Hours,Type
STC 382,Marketing Technological Innovations,STC,3,In-Residence
STC 183C,Art and Science of Negotiation,STC,1,In-Residence
STC 384C,New Venture Strategies,STC,3,In-Residence
STC 385,Creative and Innovative Management,STC,3,In-Residence
STC 386,Topics in Technology Commercialization,STC,3,In-Residence
STC 287,New Venture Accounting,STC,2,In-Residence
STC 288,Financing New Ventures,STC,2,In-Residence
STC 389,Problems in Specialized Fields,STC,3,In-Residence
STC 291C,Technology Commercialization in the Global Economy,STC,2,In-Residence
STC 294C,Managing Product Development and Production,STC,2,In-Residence
STC 394C,Managing Product Development and Production,STC,3,In-Residence
STC 395,New Venture Creation,STC,3,In-Residence
STC 396,New Venture Design and Implementation,STC,3,In-Residence
STM 180,"Topics in Teaching Science, Technology, Engineering, and Mathematics",STM,1,In-Residence
STM 280,"Topics in Teaching Science, Technology, Engineering, and Mathematics",STM,2,In-Residence
STM 380,"Topics in Teaching Science, Technology, Engineering, and Mathematics",STM,3,In-Residence
STM 385,Knowing and Learning in STEM Education,STM,3,In-Residence
STM 385G,Seminar: Program Development and Research,STM,3,In-Residence
STM 386,Curriculum History and Development in STEM Education,STM,3,In-Residence
STM 390,Critical Issues in STEM Education,STM,3,In-Residence
STM 390T,Advanced Topics in STEM Education,STM,3,In-Residence
STM 695,Classroom Interactions and Project Based Instruction,STM,6,In-Residence
STM 196,STEM Education Forum,STM,1,In-Residence
STM 396,STEM Education Forum,STM,3,In-Residence
STM 196T,"Directed Research in Science, Technology, Engineering and Mathematics Education",STM,1,In-Residence
STM 296T,"Directed Research in Science, Technology, Engineering and Mathematics Education",STM,2,In-Residence
STM 396T,"Directed Research in Science, Technology, Engineering and Mathematics Education",STM,3,In-Residence
STM 696T,"Directed Research in Science, Technology, Engineering and Mathematics Education",STM,6,In-Residence
STM 996T,"Directed Research in Science, Technology, Engineering and Mathematics Education",STM,9,In-Residence
STM 197V,Independent Study,STM,1,In-Residence
STM 397V,Independent Study,STM,3,In-Residence
STM 698,Thesis,STM,6,In-Residence
STM 398R,Master's Report,STM,3,In-Residence
STM 398T,"Supervised Teaching in Science, Technology, Engineering, and Mathematics Education",STM,3,In-Residence
STM 399W,Dissertation,STM,3,In-Residence
STM 699W,Dissertation,STM,6,In-Residence
STM 999W,Dissertation,STM,9,In-Residence
SUS 301,Introduction to Sustainability Studies,SUS,3,In-Residence
SUS 374,Capstone Experience in Sustainability Studies,SUS,3,In-Residence
SUS 679H,Honors Tutorial Course,SUS,6,In-Residence
SUS 379L,Directed Internships in Sustainability,SUS,3,In-Residence
SWA 601C,Intensive Swahili I,SWA,6,In-Residence
SWA 506,First-Year Swahili I,SWA,5,In-Residence
SWA 507,First-Year Swahili II,SWA,5,In-Residence
SWA 611C,Intensive Swahili II,SWA,6,In-Residence
SWA 612,Accelerated Second-Year Swahili,SWA,6,In-Residence
SWA 312K,Second-Year Swahili I,SWA,3,In-Residence
SWA 312L,Second-Year Swahili II,SWA,3,In-Residence
SWA 360,Conference Course in Swahili Language and Literature,SWA,3,In-Residence
SWE 604,Accelerated First-Year Swedish,SWE,6,In-Residence
SWE 612,Accelerated Second-Year Swedish,SWE,6,In-Residence
SWE 119S,Topics in Swedish,SWE,1,In-Residence
SWE 219S,Topics in Swedish,SWE,2,In-Residence
SWE 319S,Topics in Swedish,SWE,3,In-Residence
SWE 419S,Topics in Swedish,SWE,4,In-Residence
SWE 519S,Topics in Swedish,SWE,5,In-Residence
SWE 619S,Topics in Swedish,SWE,6,In-Residence
SWE 719S,Topics in Swedish,SWE,7,In-Residence
SWE 819S,Topics in Swedish,SWE,8,In-Residence
SWE 919S,Topics in Swedish,SWE,9,In-Residence
SWE 327,Advanced Swedish I,SWE,3,In-Residence
SWE 328,Advanced Swedish II,SWE,3,In-Residence
SWE 129S,Topics in Swedish,SWE,1,In-Residence
SWE 229S,Topics in Swedish,SWE,2,In-Residence
SWE 329S,Topics in Swedish,SWE,3,In-Residence
SWE 429S,Topics in Swedish,SWE,4,In-Residence
SWE 529S,Topics in Swedish,SWE,5,In-Residence
SWE 629S,Topics in Swedish,SWE,6,In-Residence
SWE 729S,Topics in Swedish,SWE,7,In-Residence
SWE 829S,Topics in Swedish,SWE,8,In-Residence
SWE 929S,Topics in Swedish,SWE,9,In-Residence
SWE 130D,Swedish across Disciplines,SWE,1,In-Residence
SWE 379,Conference Course in Swedish Language or Literature,SWE,3,In-Residence
T C 302,First-Year Signature Course: Plan II,T C,3,In-Residence
T C 303C,Plan II World Literature Part I,T C,3,In-Residence
T C 303D,Plan II World Literature Part II,T C,3,In-Residence
T C 310,Modes of Reasoning,T C,3,In-Residence
T C 325,Topics in the Arts and Sciences,T C,3,In-Residence
T C 125K,Subjects in the Arts and Sciences,T C,1,In-Residence
T C 126,Plan II/Knowledge Is Power Program Charter Schools Partnership,T C,1,In-Residence
T C 127,Civic Viewpoints,T C,1,In-Residence
T C 128K,Volunteer Service Orientation,T C,1,In-Residence
T C 330,Special Topics in Plan II,T C,3,In-Residence
T C 358,Plan II Junior Seminar,T C,3,In-Residence
T C 359T,Essay Course,T C,3,In-Residence
T C 660H,Thesis Course: Honors,T C,6,In-Residence
T D 301 (TCCN: DRAM 1310),Introduction to Theatre,T D 301 (TCCN: DRAM,1,In-Residence
T D 302S,Arts Integrations for Multidisciplinary Connections,T D,3,In-Residence
T D 102T,Topics in Dance Technique,T D,1,In-Residence
T D 202T,Topics in Dance Technique,T D,2,In-Residence
T D 302T,Topics in Dance Technique,T D,3,In-Residence
T D 303,Fundamentals of Acting,T D,3,In-Residence
T D 303C (TCCN: DRAM 2336),Training the Speaking Voice,T D 303C (TCCN: DRAM,2,In-Residence
T D 303V,Acting for Voice Performance Majors I,T D,3,In-Residence
T D 303W,Acting for Voice Performance Majors II,T D,3,In-Residence
T D 305S,Topics in Black Theatre and Dance,T D,3,In-Residence
T D 306,Introduction to Improvisational Drama,T D,3,In-Residence
T D 307K,"Dance, Identity and Cultural Expression",T D,3,In-Residence
T D 308K,"Costume, Culture, and Change on Stage and Screen",T D,3,In-Residence
T D 109C,Musical Theatre Performing Ensemble,T D,1,In-Residence
T D 109D,Studio Voice I,T D,1,In-Residence
T D 109E,Studio Voice II,T D,1,In-Residence
T D 309K,Musical Theatre on Stage and Screen,T D,3,In-Residence
T D 311,Languages of the Stage,T D,3,In-Residence
T D 311C,Performance as Public Practice,T D,3,In-Residence
T D 311D,Performance as a Collaborative Practice,T D,3,In-Residence
T D 111T,Introductory Topics in Theatre and Dance,T D,1,In-Residence
T D 211T,Introductory Topics in Theatre and Dance,T D,2,In-Residence
T D 311T,Introductory Topics in Theatre and Dance,T D,3,In-Residence
T D 112,Freshman Movement and Physical Conditioning,T D,1,In-Residence
T D 212,Freshman Movement and Physical Conditioning,T D,2,In-Residence
T D 312C,Contemporary Dance Technique,T D,3,In-Residence
T D 312D,Intermediate Contemporary Dance Technique,T D,3,In-Residence
T D 312F,Ballet Technique,T D,3,In-Residence
T D 312G,Intermediate Ballet Technique,T D,3,In-Residence
T D 312M,Movement Improvisation,T D,3,In-Residence
T D 312N,Movement Composition,T D,3,In-Residence
T D 112P,Fundamental Projects in Dance Performance and Repertory,T D,1,In-Residence
T D 212P,Fundamental Projects in Dance Performance and Repertory,T D,2,In-Residence
312P (TCCN: DANC 1151,Fundamental Projects in Dance Performance and Repertory,T D,1,In-Residence
DANC 2151,Fundamental Projects in Dance Performance and Repertory,T D,2,In-Residence
DANC 1151,Fundamental Projects in Dance Performance and Repertory,T D,1,In-Residence
DANC 2151),Fundamental Projects in Dance Performance and Repertory,T D,2,In-Residence
T D 112T,Topics in Dance Technique,T D,1,In-Residence
T D 212T,Topics in Dance Technique,T D,2,In-Residence
T D 312T,Topics in Dance Technique,T D,3,In-Residence
T D 313C (TCCN: DRAM 1351),Acting I,T D 313C (TCCN: DRAM,1,In-Residence
T D 313D (TCCN: DRAM 1352),Acting II,T D 313D (TCCN: DRAM,1,In-Residence
T D 313E,Acting III,T D,3,In-Residence
T D 313F,Voice and Movement I,T D,3,In-Residence
T D 313G,Voice and Movement II,T D,3,In-Residence
T D 313K,Voice Laboratory I,T D,3,In-Residence
T D 313L,Voice Laboratory II,T D,3,In-Residence
T D 313M,Movement Laboratory I,T D,3,In-Residence
T D 313N,Movement Laboratory II,T D,3,In-Residence
T D 113P,Projects in Acting and Directing,T D,1,In-Residence
T D 213P,Projects in Acting and Directing,T D,2,In-Residence
T D 313P,Projects in Acting and Directing,T D,3,In-Residence
T D 314C (TCCN: DRAM 1330),Design for Performance,T D 314C (TCCN: DRAM,1,In-Residence
T D 314M (TCCN: DRAM 2331),Technical Theatre,T D 314M (TCCN: DRAM,2,In-Residence
T D 314P,Production Laboratory,T D,3,In-Residence
T D 314Q,Production Shop,T D,3,In-Residence
T D 315,Playwriting I,T D,3,In-Residence
T D 315C,Foundations of Narrative Design,T D,3,In-Residence
T D 316D,Directing I,T D,3,In-Residence
T D 317C (TCCN: DRAM 2361),Theatre History through the Eighteenth Century,T D 317C (TCCN: DRAM,2,In-Residence
T D 317D (TCCN: DRAM 2362),Theatre History since the Eighteenth Century,T D 317D (TCCN: DRAM,2,In-Residence
T D 317M,Dance History I,T D,3,In-Residence
T D 317N,Dance History II,T D,3,In-Residence
T D 119Q,Topics in Theatre and Dance,T D,1,In-Residence
T D 219Q,Topics in Theatre and Dance,T D,2,In-Residence
T D 319Q,Topics in Theatre and Dance,T D,3,In-Residence
T D 419Q,Topics in Theatre and Dance,T D,4,In-Residence
T D 519Q,Topics in Theatre and Dance,T D,5,In-Residence
T D 619Q,Topics in Theatre and Dance,T D,6,In-Residence
T D 719Q,Topics in Theatre and Dance,T D,7,In-Residence
T D 819Q,Topics in Theatre and Dance,T D,8,In-Residence
T D 919Q,Topics in Theatre and Dance,T D,9,In-Residence
T D 320J,Introduction to Creating New Media,T D,3,In-Residence
T D 121P,Festival Project and Production,T D,1,In-Residence
T D 221P,Festival Project and Production,T D,2,In-Residence
T D 321P,Festival Project and Production,T D,3,In-Residence
T D 322,Dance Pedagogy,T D,3,In-Residence
T D 322C,Contemporary Dance Technique,T D,3,In-Residence
T D 322D,Intermediate Contemporary Dance Technique,T D,3,In-Residence
T D 322E,Advanced Contemporary Dance Technique,T D,3,In-Residence
T D 322F,Ballet Technique,T D,3,In-Residence
T D 322G,Intermediate Ballet Technique,T D,3,In-Residence
T D 322J,Advanced Ballet Technique,T D,3,In-Residence
T D 122P,Projects in Dance Performance and Repertory,T D,1,In-Residence
T D 222P,Projects in Dance Performance and Repertory,T D,2,In-Residence
T D 322P,Projects in Dance Performance and Repertory,T D,3,In-Residence
T D 323C,Directing I,T D,3,In-Residence
T D 323D,Directing II,T D,3,In-Residence
T D 323E,Directing III,T D,3,In-Residence
T D 323F,Acting Shakespeare,T D,3,In-Residence
T D 323G,Acting in Period Plays,T D,3,In-Residence
T D 123P,Advanced Projects in Acting and Directing,T D,1,In-Residence
T D 223P,Advanced Projects in Acting and Directing,T D,2,In-Residence
T D 323P,Advanced Projects in Acting and Directing,T D,3,In-Residence
T D 324,Design and Technology for Performance,T D,3,In-Residence
T D 324E,Acting III,T D,3,In-Residence
T D 124P,Advanced Production Laboratory,T D,1,In-Residence
T D 224P,Advanced Production Laboratory,T D,2,In-Residence
T D 324P,Advanced Production Laboratory,T D,3,In-Residence
T D 325,Playwriting II,T D,3,In-Residence
T D 125P,Projects in Playwriting,T D,1,In-Residence
T D 225P,Projects in Playwriting,T D,2,In-Residence
T D 325P,Projects in Playwriting,T D,3,In-Residence
T D 326,Dramatic Activities for the Classroom,T D,3,In-Residence
T D 326C,Theatre Studies: Creative Drama,T D,3,In-Residence
T D 326D,Theatre Studies: Theatre for Young Audiences,T D,3,In-Residence
T D 326E,Theatre Studies: Directing the Young Performer,T D,3,In-Residence
T D 626E,Theatre Studies: Directing the Young Performer,T D,6,In-Residence
T D 326F,Creative Drama II,T D,3,In-Residence
T D 126P,Projects in Theatre Studies,T D,1,In-Residence
T D 226P,Projects in Theatre Studies,T D,2,In-Residence
T D 326P,Projects in Theatre Studies,T D,3,In-Residence
T D 326Q,Directing Project in Theatre Studies,T D,3,In-Residence
T D 127P,"Projects in History, Criticism, and Performance Studies",T D,1,In-Residence
T D 227P,"Projects in History, Criticism, and Performance Studies",T D,2,In-Residence
T D 327P,"Projects in History, Criticism, and Performance Studies",T D,3,In-Residence
T D 329C,Musical Theatre Performance Workshop,T D,3,In-Residence
T D 129D,Studio Voice III,T D,1,In-Residence
T D 129E,Studio Voice IV,T D,1,In-Residence
T D 129Q,Topics in Theatre and Dance,T D,1,In-Residence
T D 229Q,Topics in Theatre and Dance,T D,2,In-Residence
T D 329Q,Topics in Theatre and Dance,T D,3,In-Residence
T D 429Q,Topics in Theatre and Dance,T D,4,In-Residence
T D 529Q,Topics in Theatre and Dance,T D,5,In-Residence
T D 629Q,Topics in Theatre and Dance,T D,6,In-Residence
T D 729Q,Topics in Theatre and Dance,T D,7,In-Residence
T D 829Q,Topics in Theatre and Dance,T D,8,In-Residence
T D 929Q,Topics in Theatre and Dance,T D,9,In-Residence
T D 332M,Choreography,T D,3,In-Residence
T D 332N,Choreography: Design for Dance and Movement Theatre,T D,3,In-Residence
T D 232P,Advanced Projects in Dance Performance and Repertory I,T D,2,In-Residence
T D 332P,Advanced Projects in Dance Performance and Repertory I,T D,3,In-Residence
T D 232Q,Advanced Projects in Dance Performance and Repertory II,T D,2,In-Residence
T D 332Q,Advanced Projects in Dance Performance and Repertory II,T D,3,In-Residence
T D 332R,Dance Pedagogy,T D,3,In-Residence
T D 332S,Dance Pedagogy Practicum,T D,3,In-Residence
T D 340D,Advanced Techniques in Acting,T D,3,In-Residence
T D 350J,Topics in Performance Lab,T D,3,In-Residence
T D 351F,Teaching Artists in Schools and Community Settings,T D,3,In-Residence
T D 351S,Seminar in Theatre and Dance,T D,3,In-Residence
T D 151T,Topics in Theatre and Dance,T D,1,In-Residence
T D 251T,Topics in Theatre and Dance,T D,2,In-Residence
T D 351T,Topics in Theatre and Dance,T D,3,In-Residence
T D 352,Experiential Anatomy,T D,3,In-Residence
T D 152P,Projects in Dance Movement Studies,T D,1,In-Residence
T D 252P,Projects in Dance Movement Studies,T D,2,In-Residence
T D 352P,Projects in Dance Movement Studies,T D,3,In-Residence
T D 152T,Topics in Dance and Movement,T D,1,In-Residence
T D 252T,Topics in Dance and Movement,T D,2,In-Residence
T D 352T,Topics in Dance and Movement,T D,3,In-Residence
T D 353C,Devised Work,T D,3,In-Residence
T D 353D,Acting and the Camera I,T D,3,In-Residence
T D 353E,Acting and the Camera II,T D,3,In-Residence
T D 353G,Application for Rehearsal,T D,3,In-Residence
T D 353K,Voice-Over and Narration,T D,3,In-Residence
T D 353Q,Portfolio Preparation,T D,3,In-Residence
T D 353R,Business of Acting,T D,3,In-Residence
T D 353T,Topics in Acting and Directing,T D,3,In-Residence
T D 354F,Foundations of Acting,T D,3,In-Residence
T D 154P,Projects in Design and Technology,T D,1,In-Residence
T D 254P,Projects in Design and Technology,T D,2,In-Residence
T D 354P,Projects in Design and Technology,T D,3,In-Residence
T D 354T,Topics in Design and Technology,T D,3,In-Residence
T D 355,Playwriting III,T D,3,In-Residence
T D 355T,Topics in Playwriting,T D,3,In-Residence
T D 356T,Topics in Theatre Studies,T D,3,In-Residence
T D 357D,Dramaturgy,T D,3,In-Residence
T D 357T,"Topics in History, Criticism, and Performance Studies",T D,3,In-Residence
T D 372,Industry Internship,T D,3,In-Residence
T D 672,Industry Internship,T D,6,In-Residence
T D 972,Industry Internship,T D,9,In-Residence
T D 375H,Honors Seminar,T D,3,In-Residence
T D 376H,Reading Tutorial in Theatre and Dance Problems,T D,3,In-Residence
T D 379H,Thesis Course for Departmental Honors,T D,3,In-Residence
T D 280G,Production Skills for Actors,T D,2,In-Residence
T D 680M,Performance Studio,T D,6,In-Residence
T D 380N,Topics in Acting,T D,3,In-Residence
T D 180P,Advanced Projects in Performance,T D,1,In-Residence
T D 280P,Advanced Projects in Performance,T D,2,In-Residence
T D 380P,Advanced Projects in Performance,T D,3,In-Residence
T D 381D,Seminar in Directing Theory,T D,3,In-Residence
T D 381E,Topics in Directing Theory,T D,3,In-Residence
T D 381F,Advanced Acting and Directing,T D,3,In-Residence
T D 481G,Advanced Acting and Directing Laboratory,T D,4,In-Residence
T D 381J,Directing: Modern Drama,T D,3,In-Residence
T D 381L,Directing: Period Drama I,T D,3,In-Residence
T D 381M,Directing: Period Drama II,T D,3,In-Residence
T D 382K,Seminar in Secondary School Theatre Curriculum,T D,3,In-Residence
T D 383M,Topics in Theatre Outreach,T D,3,In-Residence
T D 183N,Theatre Outreach Practicum,T D,1,In-Residence
T D 283N,Theatre Outreach Practicum,T D,2,In-Residence
T D 383N,Theatre Outreach Practicum,T D,3,In-Residence
T D 383P,Topics in Drama and Theatre for Youth,T D,3,In-Residence
T D 184,Special Problems in Theatre and Dance,T D,1,In-Residence
T D 284,Special Problems in Theatre and Dance,T D,2,In-Residence
T D 384,Special Problems in Theatre and Dance,T D,3,In-Residence
T D 385C,Topics in Theatre History,T D,3,In-Residence
T D 385D,Topics in Dramaturgy,T D,3,In-Residence
T D 386,Topics in Dance,T D,3,In-Residence
T D 386C,"Topics in the History, Theory, and Criticism of Dance",T D,3,In-Residence
T D 186D,Dance Technique,T D,1,In-Residence
T D 286D,Dance Technique,T D,2,In-Residence
T D 386D,Dance Technique,T D,3,In-Residence
T D 486D,Dance Technique,T D,4,In-Residence
T D 387D,Topics in Performance Studies,T D,3,In-Residence
T D 387M,Topics in Dramatic Theory and Criticism,T D,3,In-Residence
T D 387N,Topics in Dramatic Form and Structure,T D,3,In-Residence
T D 387P,Playwriting Workshop,T D,3,In-Residence
T D 387R,Playwriting For Youth,T D,3,In-Residence
T D 388,Research Methods and Resources,T D,3,In-Residence
T D 388J,Advanced Design and Technology Studio,T D,3,In-Residence
T D 488K,Advanced Design and Technology Laboratory,T D,4,In-Residence
T D 388L,Advanced Topics in Design and Technology,T D,3,In-Residence
T D 188M,Advanced Projects in Design and Technology,T D,1,In-Residence
T D 288M,Advanced Projects in Design and Technology,T D,2,In-Residence
T D 388M,Advanced Projects in Design and Technology,T D,3,In-Residence
T D 388R,Research and History for the Visual Theatre,T D,3,In-Residence
T D 390C,Professional Development Workshop,T D,3,In-Residence
T D 190K,Play Readings,T D,1,In-Residence
T D 390L,New Playwriting Studio,T D,3,In-Residence
T D 190M,New Works Projects,T D,1,In-Residence
T D 290M,New Works Projects,T D,2,In-Residence
T D 390M,New Works Projects,T D,3,In-Residence
T D 391,Topics in Performance as Public Practice,T D,3,In-Residence
